image_name,global_type,specific_type
5278--9007937--20230914_page_0.jpg,BS,BsStar
5278--9007937--20230914_page_1.jpg,BS,BsStar
5279--6162572--20230914_page_0.jpg,BS,BsStar
5279--6162572--20230914_page_1.jpg,BS,BsStar
5279--9523987--20230914_page_0.jpg,BS,BsStar
5279--9523987--20230914_page_1.jpg,BS,BsStar
5280--7694395--20230914_page_1.jpg,BS,BsStar
548545c0-6d1a-42c5-9433-a1a1e0f64ae9.jpeg,BS,BsStar
6833--9127798--20230922_page_1.jpg,BS,BsStar
6865--9127669--20230922_page_0.jpg,BS,BsStar
6865--9127669--20230922_page_1.jpg,BS,BsStar
6871--5781065--20230922-23265_page_0.jpg,BS,BsStar
6873--9986161--20230922-23299_page_0.jpg,BS,BsStar
6873--9986161--20230922-23299_page_1.jpg,BS,BsStar
6874--9986162--20230922-23305_page_0.jpg,BS,BsStar
6874--9986162--20230922-23305_page_1.jpg,BS,BsStar
6880--9986163--20230922-23350_page_0.jpg,BS,BsStar
6880--9986163--20230922-23350_page_1.jpg,BS,BsStar
6881--8063662--20230922_page_0.jpg,BS,BsStar
6881--8063662--20230922_page_1.jpg,BS,BsStar
6889--9546890--20230922_page_0.jpg,BS,BsStar
6889--9546890--20230922_page_1.jpg,BS,BsStar
6890--9546826--20230922_page_0.jpg,BS,BsStar
6890--9546826--20230922_page_1.jpg,BS,BsStar
6892--9986808--20230922_page_0.jpg,BS,BsStar
6892--9986808--20230922_page_1.jpg,BS,BsStar
6908--5812307--20230922_page_0.jpg,BS,BsStar
6ba88b2c-8a8b-45af-a20d-d4e9c1662091.png,BS,BsStar
6f9d3ff8-669a-4388-ab2a-9e627ead54fe.png,BS,BsStar
7249eb64-0674-4004-afe5-5bbbb9611404.png,BS,BsStar
7697--8074832--20231005_page_0.jpg,BS,BsStar
7697--8074832--20231005_page_1.jpg,BS,BsStar
7712--9681384--20231005_page_0.jpg,BS,BsStar
7712--9681384--20231005_page_1.jpg,BS,BsStar
7719--6410702--20231005_page_0.jpg,BS,BsStar
7719--6410702--20231005_page_1.jpg,BS,BsStar
7720--8074044--20231005_page_0.jpg,BS,BsStar
7724--9124979--20231005_page_0.jpg,BS,BsStar
7724--9124979--20231005_page_1.jpg,BS,BsStar
7742--9542500--20231005_page_0.jpg,BS,BsStar
7749--8074049--20231005_page_0.jpg,BS,BsStar
7749--8074049--20231005_page_1.jpg,BS,BsStar
8418f58b-43d9-4d05-961d-f1968c23ef42 (1).png,BS,BsStar
9905--5944953--20231013_page_0.jpg,BS,BsStar
9905--8309317--20231031_page_0.jpg,BS,BsStar
9905--8309317--20231031_page_1.jpg,BS,BsStar
9907--9127570--20231013_page_0.jpg,BS,BsStar
9907--9127570--20231013_page_1.jpg,BS,BsStar
9913--9127646--20231031_page_0.jpg,BS,BsStar
9978--9546830--20231031_page_0.jpg,BS,BsStar
9978--9546830--20231031_page_1.jpg,BS,BsStar
9980--9127133--20231031_page_0.jpg,BS,BsStar
9982--9546777--20231031_page_0.jpg,BS,BsStar
9982--9546777--20231031_page_1.jpg,BS,BsStar
9990--8063757--20231031_page_0.jpg,BS,BsStar
9994--9127145--20231031_page_0.jpg,BS,BsStar
bulletin_1.png,BS,BsStar
bulletin_10.png,BS,BsStar
bulletin_11.png,BS,BsStar
bulletin_12.png,BS,BsStar
bulletin_13.png,BS,BsStar
bulletin_14.png,BS,BsStar
bulletin_15.png,BS,BsStar
bulletin_16.png,BS,BsStar
bulletin_17.png,BS,BsStar
bulletin_18.png,BS,BsStar
bulletin_19.png,BS,BsStar
bulletin_2.png,BS,BsStar
bulletin_20.png,BS,BsStar
bulletin_21.png,BS,BsStar
bulletin_22.png,BS,BsStar
bulletin_23.png,BS,BsStar
bulletin_24.png,BS,BsStar
bulletin_25.png,BS,BsStar
bulletin_26.png,BS,BsStar
bulletin_27.png,BS,BsStar
bulletin_28.png,BS,BsStar
bulletin_29.png,BS,BsStar
bulletin_3.png,BS,BsStar
bulletin_30.png,BS,BsStar
bulletin_31.png,BS,BsStar
bulletin_32.png,BS,BsStar
bulletin_33.png,BS,BsStar
bulletin_34.png,BS,BsStar
bulletin_35.png,BS,BsStar
bulletin_36.png,BS,BsStar
bulletin_37.png,BS,BsStar
bulletin_38.png,BS,BsStar
bulletin_39.png,BS,BsStar
bulletin_4.png,BS,BsStar
bulletin_40.png,BS,BsStar
bulletin_5.png,BS,BsStar
bulletin_6.png,BS,BsStar
bulletin_7.png,BS,BsStar
bulletin_8.png,BS,BsStar
bulletin_9.png,BS,BsStar
ctama134.jpg,BS,BsStar
ctama135.jpg,BS,BsStar
ctama142.jpg,BS,BsStar
ctama144.jpg,BS,BsStar
dbfb91a1-9975-48c3-8f86-bfa4e7fffb0b.png,BS,BsStar
dc5c1f04-c233-4e68-b42b-2c3216fe7308.png,BS,BsStar
dfd6ef0f-f8d3-4b07-9775-ed8b9b76f2c3 (1).png,BS,BsStar
ee6e0ce4-c52e-46b8-b381-ad479ecd681b.jpeg,BS,BsStar
ef6e4c86-c32b-4d3b-b3c7-7f0bb830d9c0.png,BS,BsStar
RealStar1.jpg,BS,BsStar
RealStar10.jpg,BS,BsStar
RealStar11.jpg,BS,BsStar
RealStar12.jpg,BS,BsStar
RealStar13.jpg,BS,BsStar
RealStar14.jpg,BS,BsStar
RealStar15.jpg,BS,BsStar
RealStar16.jpg,BS,BsStar
RealStar17.jpg,BS,BsStar
RealStar18.jpg,BS,BsStar
RealStar19.jpg,BS,BsStar
RealStar2.jpg,BS,BsStar
RealStar20.jpg,BS,BsStar
RealStar21.jpg,BS,BsStar
RealStar22.jpg,BS,BsStar
RealStar23.jpg,BS,BsStar
RealStar24.jpg,BS,BsStar
RealStar25.jpg,BS,BsStar
RealStar28.jpg,BS,BsStar
RealStar29.jpg,BS,BsStar
RealStar3.jpg,BS,BsStar
RealStar30.jpg,BS,BsStar
RealStar4.jpg,BS,BsStar
RealStar5.jpg,BS,BsStar
RealStar6.jpg,BS,BsStar
RealStar7.jpg,BS,BsStar
RealStar8.jpg,BS,BsStar
RealStar9.jpg,BS,BsStar
RealStarBack1.jpg,BS,BsStar
RealStarBack10.jpg,BS,BsStar
RealStarBack11.jpg,BS,BsStar
RealStarBack12jpg.jpg,BS,BsStar
RealStarBack13.jpg,BS,BsStar
RealStarBack14.jpg,BS,BsStar
RealStarBack15.jpg,BS,BsStar
RealStarBack16.jpg,BS,BsStar
RealStarBack17.jpg,BS,BsStar
RealStarBack18.jpg,BS,BsStar
RealStarBack19.jpg,BS,BsStar
RealStarBack2.jpg,BS,BsStar
RealStarBack20.jpg,BS,BsStar
RealStarBack22.jpg,BS,BsStar
RealStarBack23.jpg,BS,BsStar
RealStarBack24.jpg,BS,BsStar
RealStarBack25.jpg,BS,BsStar
RealStarBack26.jpg,BS,BsStar
RealStarBack27.jpg,BS,BsStar
RealStarBack28.jpg,BS,BsStar
RealStarBack29.jpg,BS,BsStar
RealStarBack3.jpg,BS,BsStar
RealStarBack30.jpg,BS,BsStar
RealStarBack31.jpg,BS,BsStar
RealStarBack32.jpg,BS,BsStar
RealStarBack33.jpg,BS,BsStar
RealStarBack34.jpg,BS,BsStar
RealStarBack35.jpg,BS,BsStar
RealStarBack4.jpg,BS,BsStar
RealStarBack5.jpg,BS,BsStar
RealStarBack6.jpg,BS,BsStar
RealStarBack7jpg.jpg,BS,BsStar
RealStarBack8.jpg,BS,BsStar
RealStarBack9.jpg,BS,BsStar
0725--5637849--20230705_page_1.jpg,BS,BsStarCare
0735--5415411--20230705_page_1.jpg,BS,BsStarCare
0756--5637850--20230705_page_1.jpg,BS,BsStarCare
0788--4700964--20230705_page_1.jpg,BS,BsStarCare
13169--4683779--20231122_page_1.jpg,BS,BsStarCare
1403--056276--20230720_page_1.jpg,BS,BsStarCare
1410--5455310--20230720_page_1.jpg,BS,BsStarCare
1432--5852526--20230720_page_1.jpg,BS,BsStarCare
1445--4849590--20230720_page_1.jpg,BS,BsStarCare
1457--4993793--20230720_page_1.jpg,BS,BsStarCare
1524--0023183--20230720_page_1.jpg,BS,BsStarCare
1527--5866419--20230720_page_1.jpg,BS,BsStarCare
1531--0023324--20230720_page_1.jpg,BS,BsStarCare
4157--5208694--20230830-3961_page_1.jpg,BS,BsStarCare
5229--5805695--20230914_page_0.jpg,BS,BsStarCare
5229--5805695--20230914_page_1.jpg,BS,BsStarCare
5277--4692585--20230914_page_1.jpg,BS,BsStarCare
6871--5781065--20230922-23265_page_1.jpg,BS,BsStarCare
6908--5812307--20230922_page_1.jpg,BS,BsStarCare
9905--5944953--20231013_page_1.jpg,BS,BsStarCare
realStarCare1.jpg,BS,BsStarCare
realStarCare10.jpg,BS,BsStarCare
realStarCare11.jpg,BS,BsStarCare
realStarCare12.jpg,BS,BsStarCare
realStarCare13.jpg,BS,BsStarCare
realStarCare14.jpg,BS,BsStarCare
realStarCare15.jpg,BS,BsStarCare
realStarCare16.jpg,BS,BsStarCare
realStarCare17.jpg,BS,BsStarCare
realStarCare2.jpg,BS,BsStarCare
realStarCare3.jpg,BS,BsStarCare
realStarCare4.jpg,BS,BsStarCare
realStarCare5.jpg,BS,BsStarCare
realStarCare6.jpg,BS,BsStarCare
realStarCare7.jpg,BS,BsStarCare
realStarCare8.jpg,BS,BsStarCare
realStarCare9.jpg,BS,BsStarCare
Reeducation_022020-1.png,BS,BsStarCare
Reeducation_022020-2.png,BS,BsStarCare
StarCare_1.png,BS,BsStarCare
StarCare_10.png,BS,BsStarCare
StarCare_11.png,BS,BsStarCare
StarCare_12.png,BS,BsStarCare
StarCare_13.png,BS,BsStarCare
StarCare_14.png,BS,BsStarCare
StarCare_15.png,BS,BsStarCare
StarCare_16.png,BS,BsStarCare
StarCare_17.png,BS,BsStarCare
StarCare_18.png,BS,BsStarCare
StarCare_19.png,BS,BsStarCare
StarCare_2.png,BS,BsStarCare
StarCare_20.png,BS,BsStarCare
StarCare_21.png,BS,BsStarCare
StarCare_22.png,BS,BsStarCare
StarCare_23.png,BS,BsStarCare
StarCare_24.png,BS,BsStarCare
StarCare_25.png,BS,BsStarCare
StarCare_26.png,BS,BsStarCare
StarCare_27.png,BS,BsStarCare
StarCare_28.png,BS,BsStarCare
StarCare_29.png,BS,BsStarCare
StarCare_3.png,BS,BsStarCare
StarCare_30.png,BS,BsStarCare
StarCare_31.png,BS,BsStarCare
StarCare_32.png,BS,BsStarCare
StarCare_33.png,BS,BsStarCare
StarCare_34.png,BS,BsStarCare
StarCare_35.png,BS,BsStarCare
StarCare_36.png,BS,BsStarCare
StarCare_37.png,BS,BsStarCare
StarCare_38.png,BS,BsStarCare
StarCare_39.png,BS,BsStarCare
StarCare_4.png,BS,BsStarCare
StarCare_40.png,BS,BsStarCare
StarCare_5.png,BS,BsStarCare
StarCare_6.png,BS,BsStarCare
StarCare_7.png,BS,BsStarCare
StarCare_8.png,BS,BsStarCare
StarCare_9.png,BS,BsStarCare
0589--1525800--20230721_page_0.jpg,BS,BSSTAR_old
0589--1525800--20230721_page_1.jpg,BS,BSSTAR_old
0733--8211736--20230705_page_0.jpg,BS,BSSTAR_old
0733--8211736--20230705_page_1.jpg,BS,BSSTAR_old
0743--2294910--20230705_page_0.jpg,BS,BSSTAR_old
0743--2294910--20230705_page_1.jpg,BS,BSSTAR_old
11809--3829344--20231027_page_0.jpg,BS,BSSTAR_old
11809--3829344--20231027_page_1.jpg,BS,BSSTAR_old
13156--2832536 --20231122_page_0.jpg,BS,BSSTAR_old
13156--2832536 --20231122_page_1.jpg,BS,BSSTAR_old
13165--6618940--20231122_page_0.jpg,BS,BSSTAR_old
13165--6618940--20231122_page_1.jpg,BS,BSSTAR_old
13190--8818916--20231122_page_0.jpg,BS,BSSTAR_old
13190--8818916--20231122_page_1.jpg,BS,BSSTAR_old
13230--9884604--20231122_page_0.jpg,BS,BSSTAR_old
13230--9884604--20231122_page_1.jpg,BS,BSSTAR_old
13233--1694230 --20231122_page_0.jpg,BS,BSSTAR_old
13233--1694230 --20231122_page_1.jpg,BS,BSSTAR_old
13242--4346974--20231122_page_0.jpg,BS,BSSTAR_old
13242--4346974--20231122_page_1.jpg,BS,BSSTAR_old
13243--4346975--20231122_page_0.jpg,BS,BSSTAR_old
13243--4346975--20231122_page_1.jpg,BS,BSSTAR_old
1408--8211709--20230720_page_0.jpg,BS,BSSTAR_old
1408--8211709--20230720_page_1.jpg,BS,BSSTAR_old
1506--9347802--20230720_page_0.jpg,BS,BSSTAR_old
1506--9347802--20230720_page_1.jpg,BS,BSSTAR_old
1535--209234--20230720_page_0.jpg,BS,BSSTAR_old
1535--209234--20230720_page_1.jpg,BS,BSSTAR_old
1536--3268731--20230720_page_0.jpg,BS,BSSTAR_old
1536--3268731--20230720_page_1.jpg,BS,BSSTAR_old
3744--4024659--20230914_page_0.jpg,BS,BSSTAR_old
3744--4024659--20230914_page_1.jpg,BS,BSSTAR_old
3749--4064541--20230914_page_0.jpg,BS,BSSTAR_old
3749--4064541--20230914_page_1.jpg,BS,BSSTAR_old
3752--9900887--20230914_page_0.jpg,BS,BSSTAR_old
3752--9900887--20230914_page_1.jpg,BS,BSSTAR_old
3758--6618961--20230914_page_0.jpg,BS,BSSTAR_old
3758--6618961--20230914_page_1.jpg,BS,BSSTAR_old
5194--3556266--20230913_page_0.jpg,BS,BSSTAR_old
5194--3556266--20230913_page_1.jpg,BS,BSSTAR_old
5200--4302690--20230913_page_0.jpg,BS,BSSTAR_old
5200--4302690--20230913_page_1.jpg,BS,BSSTAR_old
5218--5648045--20230914_page_0.jpg,BS,BSSTAR_old
5218--5648045--20230914_page_1.jpg,BS,BSSTAR_old
5223--4360295--20230914_page_0.jpg,BS,BSSTAR_old
5223--4360295--20230914_page_1.jpg,BS,BSSTAR_old
5227--2357860--20230914_page_0.jpg,BS,BSSTAR_old
5227--2357860--20230914_page_1.jpg,BS,BSSTAR_old
5229--4302384--20230914_page_0.jpg,BS,BSSTAR_old
5229--4302384--20230914_page_1.jpg,BS,BSSTAR_old
5230--9900885--20230914_page_0.jpg,BS,BSSTAR_old
5230--9900885--20230914_page_1.jpg,BS,BSSTAR_old
5239--3556039--20230914_page_0.jpg,BS,BSSTAR_old
5239--3556039--20230914_page_1.jpg,BS,BSSTAR_old
5243--2578262--20230914_page_0.jpg,BS,BSSTAR_old
5243--2578262--20230914_page_1.jpg,BS,BSSTAR_old
5249--9402990--20230914_page_0.jpg,BS,BSSTAR_old
5249--9402990--20230914_page_1.jpg,BS,BSSTAR_old
5254--4024660--20230914_page_0.jpg,BS,BSSTAR_old
5254--4024660--20230914_page_1.jpg,BS,BSSTAR_old
5261--7944578--20230914_page_0.jpg,BS,BSSTAR_old
5261--7944578--20230914_page_1.jpg,BS,BSSTAR_old
5264--6510153--20230914_page_0.jpg,BS,BSSTAR_old
5264--6510153--20230914_page_1.jpg,BS,BSSTAR_old
5265--8995776--20230914_page_0.jpg,BS,BSSTAR_old
5265--8995776--20230914_page_1.jpg,BS,BSSTAR_old
5287--3853653--20230914_page_0.jpg,BS,BSSTAR_old
5287--3853653--20230914_page_1.jpg,BS,BSSTAR_old
5290--9900886--20230914_page_0.jpg,BS,BSSTAR_old
5290--9900886--20230914_page_1.jpg,BS,BSSTAR_old
5291--3853652--20230914_page_0.jpg,BS,BSSTAR_old
5291--3853652--20230914_page_1.jpg,BS,BSSTAR_old
5293--6665394--20230914_page_0.jpg,BS,BSSTAR_old
5293--6665394--20230914_page_1.jpg,BS,BSSTAR_old
6853--4350749--20230922_page_0.jpg,BS,BSSTAR_old
6853--4350749--20230922_page_1.jpg,BS,BSSTAR_old
6854--703006--20230922_page_0.jpg,BS,BSSTAR_old
6854--703006--20230922_page_1.jpg,BS,BSSTAR_old
6891--4350748--20230922_page_0.jpg,BS,BSSTAR_old
6891--4350748--20230922_page_1.jpg,BS,BSSTAR_old
9918--4075792--20231013_page_0.jpg,BS,BSSTAR_old
9918--4075792--20231013_page_1.jpg,BS,BSSTAR_old
9977--3157875--20231031_page_0.jpg,BS,BSSTAR_old
9977--3157875--20231031_page_1.jpg,BS,BSSTAR_old
20230621_081809.jpg,BS,CNAM
20230621_081820.jpg,BS,CNAM
20230621_081833.jpg,BS,CNAM
20230621_081846.jpg,BS,CNAM
20230621_081904.jpg,BS,CNAM
3740--7759665--20230914_page_4.jpg,BS,CNAM
3743--8882299--20230914_page_4.jpg,BS,CNAM
3746--6521905--20230914_page_7.jpg,BS,CNAM
3746--6521905--20230914_page_8.jpg,BS,CNAM
5173--9207445--20230913_page_2.jpg,BS,CNAM
5173--9207445--20230913_page_3.jpg,BS,CNAM
5188--9523440--20230913_page_2.jpg,BS,CNAM
5192--9523439--20230913_page_2.jpg,BS,CNAM
5193--9207446--20230913_page_2.jpg,BS,CNAM
5223--4360295--20230914_page_2.jpg,BS,CNAM
5223--4360295--20230914_page_3.jpg,BS,CNAM
5225--9402663--20230914_page_2.jpg,BS,CNAM
5232--9271755--20230914_page_2.jpg,BS,CNAM
5232--9271755--20230914_page_3.jpg,BS,CNAM
5242--9007462--20230914_page_2.jpg,BS,CNAM
5242--9007462--20230914_page_3.jpg,BS,CNAM
5271--9271752--20230914_page_2.jpg,BS,CNAM
5271--9271752--20230914_page_3.jpg,BS,CNAM
5272--9271754--20230914_page_2.jpg,BS,CNAM
5272--9271754--20230914_page_3.jpg,BS,CNAM
Demande_prise_en_charge (2).png,BS,CNAM
numérisation0219-1.png,BS,CNAM
numérisation0219-2.png,BS,CNAM
numérisation0220-1.png,BS,CNAM
numérisation0220-2.png,BS,CNAM
Operation_29052020-1.png,BS,CNAM
Ordonnance_07052020-01.png,BS,CNAM
Ordonnance_07052020-07.png,BS,CNAM
BS_03_07_2023-1.png,BS,CTAMA
BS_04092024-5.png,BS,CTAMA
BS_08082024-1.png,BS,CTAMA
BS_08082024-2.png,BS,CTAMA
BS_16_06_2023-1.png,BS,CTAMA
BS_16_06_2023-2.png,BS,CTAMA
BS_2023_09_28-1.png,BS,CTAMA
BS_2023_10_26-1.png,BS,CTAMA
BS_2023_10_30-1.png,BS,CTAMA
BS_2023_10_30-2.png,BS,CTAMA
BS_2023_11_24-1.png,BS,CTAMA
BS_2023_12_23-1.png,BS,CTAMA
BS_2023_12_9-1.png,BS,CTAMA
BS_2024_01_03-1.png,BS,CTAMA
BS_2024_01_15-1.png,BS,CTAMA
BS_2024_01_23-1.png,BS,CTAMA
BS_2024_01_29_Cardio-2.png,BS,CTAMA
BS_2024_01_30-1.png,BS,CTAMA
BS_2024_01_30-3.png,BS,CTAMA
BS_2024_02_02-1.png,BS,CTAMA
BS_2024_02_02-3.png,BS,CTAMA
BS_2024_02_06-1.png,BS,CTAMA
BS_2024_02_09-1.png,BS,CTAMA
BS_2024_02_09-2.png,BS,CTAMA
BS_2024_02_21_dermato-1.png,BS,CTAMA
BS_2024_06_11_dermato-1.png,BS,CTAMA
BS_2024_06_11_dermato-2.png,BS,CTAMA
BS_2024_06_12_dermato-1.png,BS,CTAMA
BS_2024_06_20_Ophtalmo-1.png,BS,CTAMA
BS_2024_06_20_Ophtalmo-2.png,BS,CTAMA
BS_2024_06_21_dermato-1.png,BS,CTAMA
BS_2024_06_26_cardio-1.png,BS,CTAMA
BS_2024_06_26_cardio-2.png,BS,CTAMA
BS_2024_07_10_dermato-1.png,BS,CTAMA
BS_2024_07_22_generaliste-1.png,BS,CTAMA
BS_2024_07_22_generaliste-2.png,BS,CTAMA
BS_2024_09_06-1.png,BS,CTAMA
BS_2024_09_26_Cardio-1.png,BS,CTAMA
BS_2024_09_26_Cardio-2.png,BS,CTAMA
BS_2024_10_02_maxilo_facial-1.png,BS,CTAMA
BS_2024_10_02_maxilo_facial-2.png,BS,CTAMA
BS_2024_10_02_maxilo_facial-5.png,BS,CTAMA
BS_2024_11_09_dentiste-1.png,BS,CTAMA
BS_2024_11_09_dentiste-2.png,BS,CTAMA
BS_2024_11_09_dentiste-3.png,BS,CTAMA
BS_2024_11_09_dentiste-4.png,BS,CTAMA
BS_2024_12_10_cardio-1.png,BS,CTAMA
BS_2024_12_10_cardio-3.png,BS,CTAMA
BS_2024_12_23-2.png,BS,CTAMA
BS_2024_12_23-3.png,BS,CTAMA
BS_2024_12_24-1.png,BS,CTAMA
BS_2024_12_24-2.png,BS,CTAMA
BS_2024_12_24-3.png,BS,CTAMA
BS_2024_12_24-4.png,BS,CTAMA
BS_2024_12_24_Cardio-1.png,BS,CTAMA
BS_2024_12_24_Cardio-2.png,BS,CTAMA
BS_2024_12_24_Cardio-3.png,BS,CTAMA
BS_2025_01_06-1.png,BS,CTAMA
BS_2025_01_06-2.png,BS,CTAMA
BS_21_04_2024-1.png,BS,CTAMA
BS_21_04_2024-2.png,BS,CTAMA
BS_23_10_2023-2.png,BS,CTAMA
BS_23_10_2023-3.png,BS,CTAMA
BS_24_10_2023-8.png,BS,CTAMA
BS_26_06_2023-1.png,BS,CTAMA
BS_26_06_2023-2.png,BS,CTAMA
BS_28_10_2023-2.png,BS,CTAMA
BS_30_05_2024-1.png,BS,CTAMA
BS_30_05_2024-2.png,BS,CTAMA
BS_30_05_2024-3.png,BS,CTAMA
BS_30_05_2024-4.png,BS,CTAMA
BS_Cnam_02_2024-1.png,BS,CTAMA
BS_Cnam_02_2024-2.png,BS,CTAMA
BS_S_2025_01_06-1.png,BS,CTAMA
BS_S_30_05_2024-1.png,BS,CTAMA
BS__2024_12_23-1.png,BS,CTAMA
BS__2024_12_23-2.png,BS,CTAMA
BS__2024_12_23-3.png,BS,CTAMA
BS__2025_01_06-1.png,BS,CTAMA
BS__2025_01_06-2.png,BS,CTAMA
BS__2025_01_17-3.png,BS,CTAMA
BS__2025_01_18-1.png,BS,CTAMA
BS__2025_01_18-2.png,BS,CTAMA
BS__2025_01_23-1.png,BS,CTAMA
BS__2025_01_23-2.png,BS,CTAMA
BS__2025_01_23-3.png,BS,CTAMA
BS__2025_02_03-1.png,BS,CTAMA
Demande_prise_en_charge (3).png,BS,CTAMA
numérisation0218-01.png,BS,CTAMA
Ordonnance_07052020-04.png,BS,CTAMA
Ordonnance_07052020-06.png,BS,CTAMA
Ordonnance_07052020-10.png,BS,CTAMA
Ordonnance_07052020-12.png,BS,CTAMA
ctama1.jpg,BS,CTAMA_new
ctama10.jpg,BS,CTAMA_new
ctama11.jpg,BS,CTAMA_new
ctama14.jpg,BS,CTAMA_new
ctama15.jpg,BS,CTAMA_new
ctama17.jpg,BS,CTAMA_new
ctama18.jpg,BS,CTAMA_new
ctama19.jpg,BS,CTAMA_new
ctama2.jpg,BS,CTAMA_new
ctama20.jpg,BS,CTAMA_new
ctama21.jpg,BS,CTAMA_new
ctama22.jpg,BS,CTAMA_new
ctama23.jpg,BS,CTAMA_new
ctama26.jpg,BS,CTAMA_new
ctama27.jpg,BS,CTAMA_new
ctama28.jpg,BS,CTAMA_new
ctama3.jpg,BS,CTAMA_new
ctama30.jpg,BS,CTAMA_new
ctama31.jpg,BS,CTAMA_new
ctama32.jpg,BS,CTAMA_new
ctama33.jpg,BS,CTAMA_new
ctama39.jpg,BS,CTAMA_new
ctama40.jpg,BS,CTAMA_new
ctama43.jpg,BS,CTAMA_new
ctama44.jpg,BS,CTAMA_new
ctama46.jpg,BS,CTAMA_new
ctama47.jpg,BS,CTAMA_new
ctama48.jpg,BS,CTAMA_new
ctama50.jpg,BS,CTAMA_new
ctama51.jpg,BS,CTAMA_new
ctama52.jpg,BS,CTAMA_new
ctama53.jpg,BS,CTAMA_new
ctama54.jpg,BS,CTAMA_new
ctama58.jpg,BS,CTAMA_new
ctama6.jpg,BS,CTAMA_new
ctama60.jpg,BS,CTAMA_new
ctama61.jpg,BS,CTAMA_new
ctama8.jpg,BS,CTAMA_new
ctama9.jpg,BS,CTAMA_new
ctama107.jpg,BS,CTAMA_old
ctama108.jpg,BS,CTAMA_old
ctama109.jpg,BS,CTAMA_old
ctama123.jpg,BS,CTAMA_old
ctama124.jpg,BS,CTAMA_old
ctama125.jpg,BS,CTAMA_old
ctama126.jpg,BS,CTAMA_old
ctama143.jpg,BS,CTAMA_old
ctama62.jpg,BS,CTAMA_old
ctama63.jpg,BS,CTAMA_old
ctama74.jpg,BS,CTAMA_old
ctama75.jpg,BS,CTAMA_old
ctama76.jpg,BS,CTAMA_old
ctama77.jpg,BS,CTAMA_old
ctama79.jpg,BS,CTAMA_old
ctama80.jpg,BS,CTAMA_old
ctama81.jpg,BS,CTAMA_old
ctama82.jpg,BS,CTAMA_old
ctama85.jpg,BS,CTAMA_old
ctama86.jpg,BS,CTAMA_old
ctama88.jpg,BS,CTAMA_old
ctama89.jpg,BS,CTAMA_old
ctama92.jpg,BS,CTAMA_old
ctama98.jpg,BS,CTAMA_old
ctama99.jpg,BS,CTAMA_old
1467--9550821--20230720_page_2.jpg,BS,Maghribia
1467--9550821--20230720_page_3.jpg,BS,Maghribia
1485--9550658--20230720_page_2.jpg,BS,Maghribia
1485--9550658--20230720_page_3.jpg,BS,Maghribia
1486--9550657--20230720_page_2.jpg,BS,Maghribia
1486--9550657--20230720_page_3.jpg,BS,Maghribia
1487--9550656--20230720_page_2.jpg,BS,Maghribia
1487--9550656--20230720_page_3.jpg,BS,Maghribia
1488--9550953--20230720_page_2.jpg,BS,Maghribia
1488--9550953--20230720_page_3.jpg,BS,Maghribia
1489--9550952--20230720_page_2.jpg,BS,Maghribia
1489--9550952--20230720_page_3.jpg,BS,Maghribia
1490--9550954--20230720_page_2.jpg,BS,Maghribia
02659137-99d3-4c8f-adbe-6d3d2c52272b.jpeg,facture,facture
0589--1525800--20230721_page_3.jpg,facture,facture
0589--1525800--20230721_page_4.jpg,facture,facture
0675--9124833--20230705_page_11.jpg,facture,facture
0675--9124833--20230705_page_3.jpg,facture,facture
0706--8979887--20230705_page_3.jpg,facture,facture
0708--8787562--20230705_page_3.jpg,facture,facture
0708--8787562--20230705_page_4.jpg,facture,facture
0710--8574221--20230705_page_3.jpg,facture,facture
0710--8574221--20230705_page_5.jpg,facture,facture
0712--9459344--20230731_page_3.jpg,facture,facture
0712--9550810--20230705_page_3.jpg,facture,facture
0713--9550777--20230705_page_3.jpg,facture,facture
0716--8574755--20230705_page_3.jpg,facture,facture
0717--9245943--20230705_page_3.jpg,facture,facture
0717--9245943--20230705_page_4.jpg,facture,facture
0717--9245943--20230705_page_5.jpg,facture,facture
"0719--,8i;T4160--20230705_page_3.jpg",facture,facture
0720--8979243--20230705_page_2.jpg,facture,facture
0720--8979243--20230705_page_3.jpg,facture,facture
0721--9550371--20230705_page_3.jpg,facture,facture
0722--9245767--20230705_page_2.jpg,facture,facture
0722--9245767--20230705_page_3.jpg,facture,facture
0724--9245655--20230705_page_3.jpg,facture,facture
0725--5637849--20230705_page_3.jpg,facture,facture
0727--3979366--20230705_page_3.jpg,facture,facture
0729--9550572--20230705_page_3.jpg,facture,facture
0729--9550572--20230705_page_6.jpg,facture,facture
0732--8086177--20230705_page_3.jpg,facture,facture
0733--8211736--20230705_page_3.jpg,facture,facture
0734--8979662--20230705_page_3.jpg,facture,facture
0736--8753904--20230705_page_2.jpg,facture,facture
0737--8753473--20230705_page_3.jpg,facture,facture
0738--9550571--20230705_page_3.jpg,facture,facture
0741--9550517--20230705_page_3.jpg,facture,facture
0741--9550517--20230705_page_4.jpg,facture,facture
0742--9550612--20230705_page_3.jpg,facture,facture
0743--2294910--20230705_page_3.jpg,facture,facture
0744--9550787--20230705_page_3.jpg,facture,facture
0745--7222404--20230705_page_3.jpg,facture,facture
0746--8979378--20230705_page_3.jpg,facture,facture
0746--8979378--20230705_page_5.jpg,facture,facture
0747--9550703--20230705_page_3.jpg,facture,facture
0747--9550703--20230705_page_5.jpg,facture,facture
0748--7993270--20230731_page_3.jpg,facture,facture
